productId,productName
5ed67c50cb07110fd03bda02,Fajita Taco
5ed67c50cb07110fd03bda03,Crispy Taco
5ed67c50cb07110fd03bda04,BBQ Taco
5ed67c50cb07110fd03bda05,Smoked Chicken
5ed67c50cb07110fd03bda06,Smokey Burgers
5ed67c50cb07110fd03bda07,Soft Drink
5ed67c50cb07110fd03bda08,Mineral Water
5ed67c50cb07110fd03bda09,Hot Chocolate
5ed67c50cb07110fd03bda0a,Me Time Deal 1
5ed67c50cb07110fd03bda0b,Me Time Deal 2
5ed67c50cb07110fd03bda0c,Me Time Deal 3
5ed67c50cb07110fd03bda0d,Me Time Deal 4
5ed67c50cb07110fd03bda0e,Me Time Deal 5
5ed67c50cb07110fd03bda0f,California Chicken Strips
5ed67c50cb07110fd03bda10,Deal 1
5ed67c50cb07110fd03bda11,Deal 2
5ed67c50cb07110fd03bda12,Deal 3
5ed67c50cb07110fd03bda13,Deal 4
5ed67c50cb07110fd03bda14,Deal 5
5ed67c50cb07110fd03bda15,Deal 6
5ed67c50cb07110fd03bda16,Deal 7
5ed67c50cb07110fd03bda17,Kids Deal
5ed67c50cb07110fd03bda18,Salad Bar
5ed67c50cb07110fd03bda19,Garlic Bread
5ed67c50cb07110fd03bda1a,Garlic Bread Supreme
5ed67c50cb07110fd03bda1b,Cheese Stick
5ed67c50cb07110fd03bda1c,Chicken Lasagna
5ed67c50cb07110fd03bda1d,Crispy Fries
5ed67c50cb07110fd03bda1e,Pasta
5ed67c50cb07110fd03bda1f,Cheesy Fries
5ed67c50cb07110fd03bda20,Chicken Supreme Pizza
5ed67c50cb07110fd03bda21,Cheese Lover Pizza
5ed67c50cb07110fd03bda22,Chicken Tikka Pizza
5ed67c50cb07110fd03bda23,Fajita Sicilian Pizza
5ed67c50cb07110fd03bda24,Euro Pizza
5ed67c50cb07110fd03bda25,Creamy Tikka Pizza
5ed67c50cb07110fd03bda26,Veggie Lover Pizza
5ed67c50cb07110fd03bda27,Ranch Pizza
5ed67c50cb07110fd03bda28,Sriracha Pizza
5ed67c50cb07110fd03bda29,Super Supreme
5ed67c50cb07110fd03bda2a,Beef Supreme Pizza
5ed67c50cb07110fd03bda2b,Cheese & Pepperoni
5ed67c50cb07110fd03bda2c,Mexican Sandwich
5ed67c50cb07110fd03bda2d,Chocolate Heaven Cake
5ed67c50cb07110fd03bda2e,Soft Drink
5ed67c50cb07110fd03bda2f,Mineral Water
5ed67c50cb07110fd03bda30,Pepsi
5ed67c50cb07110fd03bda31,Pepe's Classic
5ed67c50cb07110fd03bda32,Double Trouble
5ed67c50cb07110fd03bda33,Beef Burgers
5ed67c50cb07110fd03bda34,Deal For 4
5ed67c50cb07110fd03bda35,Full Chicken Platter
5ed67c50cb07110fd03bda36,Chicken Salad
5ed67c50cb07110fd03bda37,Feta Salad
5ed67c50cb07110fd03bda38,Wings
5ed67c50cb07110fd03bda39,Combo
5ed67c50cb07110fd03bda3a,Family
5ed67c50cb07110fd03bda3b,Mega
5ed67c50cb07110fd03bda3c,Prime Pitta
5ed67c50cb07110fd03bda3d,Chicken XL
5ed67c50cb07110fd03bda3e,The Wrap
5ed67c50cb07110fd03bda3f,Chick N' Rice
5ed67c50cb07110fd03bda40,Espetada
5ed67c50cb07110fd03bda41,BBQ Sizzler Panini
5ed67c50cb07110fd03bda42,Pepe's Original
5ed67c50cb07110fd03bda43,Chicken Burrito
5ed67c50cb07110fd03bda44,Tender Strips
5ed67c50cb07110fd03bda45,Pepe's Wings
5ed67c50cb07110fd03bda46,Pepe's Gourmet
5ed67c50cb07110fd03bda47,Veggie Burger
5ed67c50cb07110fd03bda48,Paneer Rice
5ed67c50cb07110fd03bda49,Paneer Wrap
5ed67c50cb07110fd03bda4a,Deal 1
5ed67c50cb07110fd03bda4b,Deal 2
5ed67c50cb07110fd03bda4c,Tender Strips
5ed67c50cb07110fd03bda4d,Pepe's Wings
5ed67c50cb07110fd03bda4e,Mozzarella Sticks
5ed67c50cb07110fd03bda4f,Crispy Onion Rings
5ed67c50cb07110fd03bda50,Pepe's Wedges
5ed67c50cb07110fd03bda51,Spicy Rice
5ed67c50cb07110fd03bda52,Pepe's Side Salad
5ed67c50cb07110fd03bda53,Regular Fries
5ed67c50cb07110fd03bda54,Corn On The Cob
5ed67c50cb07110fd03bda55,Large Fries
5ed67c50cb07110fd03bda56,Hummus
5ed67c50cb07110fd03bda57,Piri Piri Baked Beans
5ed67c50cb07110fd03bda58,Baked Beans
5ed67c50cb07110fd03bda59,Piri Piri Pita Bread
5ed67c50cb07110fd03bda5a,Pita Bread
5ed67c50cb07110fd03bda5b,Cheese Slice
5ed67c50cb07110fd03bda5c,Peri Bites
5ed67c50cb07110fd03bda5d,Soft Drink
5ed67c50cb07110fd03bda5e,Mineral Water
5ed67c50cb07110fd03bda5f,Grilled Chicken Burger
5ed67c50cb07110fd03bda60,Creamy Chicken Burger
5ed67c50cb07110fd03bda61,Classic Beef Burger
5ed67c50cb07110fd03bda62,Mushroom Melt Beef Burger
5ed67c50cb07110fd03bda63,Double Classic Beef
5ed67c50cb07110fd03bda64,Beef Jalapeno
5ed67c50cb07110fd03bda65,Honey Mustard Beef
5ed67c50cb07110fd03bda66,Crispy Burger
5ed67c50cb07110fd03bda67,Roof Yard Special Crispy Burger
5ed67c50cb07110fd03bda68,Club Sandwich
5ed67c50cb07110fd03bda69,Grilled Chicken Sandwich
5ed67c50cb07110fd03bda6a,Cheese Paratha
5ed67c50cb07110fd03bda6b,Chicken Paratha
5ed67c50cb07110fd03bda6c,Chicken Cheese Paratha
5ed67c50cb07110fd03bda6d,Alo Paratha
5ed67c50cb07110fd03bda6e,Alo Cheese Paratha
5ed67c50cb07110fd03bda6f,Pizza Paratha
5ed67c50cb07110fd03bda70,Roof Yard Special Paratha
5ed67c50cb07110fd03bda71,Crispy Fried Chicken
5ed67c50cb07110fd03bda72,Masala Fries
5ed67c50cb07110fd03bda73,Mayo Garlic Fries
5ed67c50cb07110fd03bda74,Cheese Fries
5ed67c50cb07110fd03bda75,Spicy Cheese Fries
5ed67c50cb07110fd03bda76,Pizza Fries
5ed67c50cb07110fd03bda77,Garlic Mayo
5ed67c50cb07110fd03bda78,Garlic Youg
5ed67c50cb07110fd03bda79,Honey Mustard
5ed67c50cb07110fd03bda7a,Bar BQ Sauce
5ed67c50cb07110fd03bda7b,Cheddar Cheese Slice
5ed67c50cb07110fd03bda7c,Mozzarella Cheese
5ed67c50cb07110fd03bda7d,Jalapeno
5ed67c50cb07110fd03bda7e,Mushrooms
5ed67c50cb07110fd03bda7f,Doodh Patti Tea
5ed67c50cb07110fd03bda80,Karak Tea
5ed67c50cb07110fd03bda81,Adrak Tea
5ed67c50cb07110fd03bda82,Elaichi Tea
5ed67c50cb07110fd03bda83,Zafarani Tea
5ed67c50cb07110fd03bda84,Chocolate Tea
5ed67c50cb07110fd03bda85,Cadbury Tea
5ed67c50cb07110fd03bda86,Masala Tea
5ed67c50cb07110fd03bda87,Green Tea
5ed67c50cb07110fd03bda88,Lemon Grass Tea
5ed67c50cb07110fd03bda89,Daar Cheni Tea
5ed67c50cb07110fd03bda8a,Goor Khewa
5ed67c50cb07110fd03bda8b,Mineral Water
5ed67c50cb07110fd03bda8c,Soft Drink
5ed67c50cb07110fd03bda8d,Don't Cook
5ed67c50cb07110fd03bda8e,Veggie Delite
5ed67c50cb07110fd03bda8f,Chicken Tikka
5ed67c50cb07110fd03bda90,BBQ Chicken
5ed67c50cb07110fd03bda91,Peri Peri Chicken
5ed67c50cb07110fd03bda92,Chicken Fajita
5ed67c50cb07110fd03bda93,Chicken Teriyaki
5ed67c50cb07110fd03bda94,Chicken Tandoori
5ed67c50cb07110fd03bda95,Tuna
5ed67c50cb07110fd03bda96,Turkey Breast
5ed67c50cb07110fd03bda97,Steak & Cheese
5ed67c50cb07110fd03bda98,Italian B.M.T
5ed67c50cb07110fd03bda99,Peri Peri Chicken Salad
5ed67c50cb07110fd03bda9a,Veggie Delite Salad
5ed67c50cb07110fd03bda9b,Tuna Salad
5ed67c50cb07110fd03bda9c,Turkey Breast Salad
5ed67c50cb07110fd03bda9d,Chicken Teriyaki Salad
5ed67c50cb07110fd03bda9e,Steak & Cheese Salad
5ed67c50cb07110fd03bda9f,Chicken Tikka Salad
5ed67c50cb07110fd03bdaa0,BBQ Chicken Salad
5ed67c50cb07110fd03bdaa1,Chicken Fajita Salad
5ed67c50cb07110fd03bdaa2,Italian B.M.T Salad
5ed67c50cb07110fd03bdaa3,Chicken Tandoori Salad
5ed67c50cb07110fd03bdaa4,Chips
5ed67c50cb07110fd03bdaa5,Cookie
5ed67c50cb07110fd03bdaa6,Platter
5ed67c50cb07110fd03bdaa7,Cookie Platter
5ed67c50cb07110fd03bdaa8,Soft Drink
5ed67c50cb07110fd03bdaa9,Aquafina Water
5ed67c50cb07110fd03bdaaa,Pepper Beef Potomatoes
5ed67c50cb07110fd03bdaab,Nuggets
5ed67c50cb07110fd03bdaac,Original Crispy Chicken
5ed67c50cb07110fd03bdaad,Lemon Pepper Crispy Chicken
5ed67c50cb07110fd03bdaae,Melt Down Beef
5ed67c50cb07110fd03bdaaf,Kicker Beef
5ed67c50cb07110fd03bdab0,Showdown Beef
5ed67c50cb07110fd03bdab1,Jack Pot Beef
5ed67c50cb07110fd03bdab2,Vintage
5ed67c50cb07110fd03bdab3,Crunch
5ed67c50cb07110fd03bdab4,Melt Down Chicken
5ed67c50cb07110fd03bdab5,Kicker Chicken
5ed67c50cb07110fd03bdab6,Showdown Chicken
5ed67c50cb07110fd03bdab7,Jack Pot Chicken
5ed67c50cb07110fd03bdab8,Rockstar
5ed67c50cb07110fd03bdab9,Rebellion
5ed67c50cb07110fd03bdaba,Rapture
5ed67c50cb07110fd03bdabb,Spicy Buffalo Wrap
5ed67c50cb07110fd03bdabc,Secret Sauce Wrap
5ed67c50cb07110fd03bdabd,Pepperoni
5ed67c50cb07110fd03bdabe,Chicken Chunks
5ed67c50cb07110fd03bdabf,Jalapeno
5ed67c50cb07110fd03bdac0,Cheesy Chunks
5ed67c50cb07110fd03bdac1,Creamy Shrooms
5ed67c50cb07110fd03bdac2,French Fries
5ed67c50cb07110fd03bdac3,Masala Fries
5ed67c50cb07110fd03bdac4,Garlic Mayo Fries
5ed67c50cb07110fd03bdac5,Chocolate Sundae
5ed67c50cb07110fd03bdac6,Strawberry Sundae
5ed67c50cb07110fd03bdac7,Sauces
5ed67c50cb07110fd03bdac8,Nutella
5ed67c50cb07110fd03bdac9,Oreo
5ed67c50cb07110fd03bdaca,Strawberry
5ed67c50cb07110fd03bdacb,Swiss Chocolate
5ed67c50cb07110fd03bdacc,Vanilla
5ed67c50cb07110fd03bdacd,Soft Drink
5ed67c50cb07110fd03bdace,Pure Water
5ed67c50cb07110fd03bdacf,Coke Zero
5ed67c50cb07110fd03bdad0,Deal 1
5ed67c50cb07110fd03bdad1,Deal 2
5ed67c50cb07110fd03bdad2,Deal 3
5ed67c50cb07110fd03bdad3,Deal 4
5ed67c50cb07110fd03bdad4,Celebration Deal
5ed67c50cb07110fd03bdad5,Zinger Burger
5ed67c50cb07110fd03bdad6,Zinger Cheese Burger
5ed67c50cb07110fd03bdad7,Chicken Burger
5ed67c50cb07110fd03bdad8,Chicken Cheese Burger
5ed67c50cb07110fd03bdad9,Chicken Stack Burger
5ed67c50cb07110fd03bdada,Beef Burger
5ed67c50cb07110fd03bdadb,Beef Cheese Burger
5ed67c50cb07110fd03bdadc,Broast
5ed67c50cb07110fd03bdadd,Hot Wings
5ed67c50cb07110fd03bdade,Grill Chicken Breast
5ed67c50cb07110fd03bdadf,Club Sandwich Chicken
5ed67c50cb07110fd03bdae0,Chicken Sandwich
5ed67c50cb07110fd03bdae1,Chicken Cheese Sandwich
5ed67c50cb07110fd03bdae2,Zinger Crispy Roll
5ed67c50cb07110fd03bdae3,Zinger Cheese Crispy Roll
5ed67c50cb07110fd03bdae4,Chicken Fried Rice
5ed67c50cb07110fd03bdae5,Vegetable Egg Fried Rice
5ed67c50cb07110fd03bdae6,Garlic Fried Rice
5ed67c50cb07110fd03bdae7,Steam Rice
5ed67c50cb07110fd03bdae8,Chicken Manchurian with Steam Rice
5ed67c50cb07110fd03bdae9,Chicken Chilli with Steam Rice
5ed67c50cb07110fd03bdaea,Chicken Shushawan with Steam Rice
5ed67c50cb07110fd03bdaeb,Chicken Chowmein
5ed67c50cb07110fd03bdaec,Vegetable Chowmein
5ed67c50cb07110fd03bdaed,Beef Manchurian with Steam Rice
5ed67c50cb07110fd03bdaee,Beef Chilli with Steam Rice
5ed67c50cb07110fd03bdaef,Beef Shushawan with Rice
5ed67c50cb07110fd03bdaf0,BNH Special Broast
5ed67c50cb07110fd03bdaf1,Masala Broast
5ed67c50cb07110fd03bdaf2,Normal Broast
5ed67c50cb07110fd03bdaf3,Singaporean Rice
5ed67c50cb07110fd03bdaf4,Masala Fried Rice
5ed67c50cb07110fd03bdaf5,Beef Dry Chilli With Seam Rice
5ed67c50cb07110fd03bdaf6,Plain Fries
5ed67c50cb07110fd03bdaf7,Mayo Fries
5ed67c50cb07110fd03bdaf8,Cheese Fries
5ed67c50cb07110fd03bdaf9,Soft Drink
5ed67c50cb07110fd03bdafa,Mineral Water
5ed67c50cb07110fd03bdafb,Ice Cream Cone
5ed67c50cb07110fd03bdafc,Chicken Biryani
5ed67c50cb07110fd03bdafd,Haleem
5ed67c50cb07110fd03bdafe,Chicken Tikka
5ed67c50cb07110fd03bdaff,Malai Tikka
5ed67c50cb07110fd03bdb00,Behari Tikka
5ed67c50cb07110fd03bdb01,Chicken Boti
5ed67c50cb07110fd03bdb02,Malai Boti
5ed67c50cb07110fd03bdb03,Reshmi Kabab
5ed67c50cb07110fd03bdb04,Chicken Chatni Roll
5ed67c50cb07110fd03bdb05,Chicken Reshmi Kabab Chatni Roll
5ed67c50cb07110fd03bdb06,Chicken Malai Chatni Roll
5ed67c50cb07110fd03bdb07,Chicken Makhni Handi
5ed67c50cb07110fd03bdb08,Kabab Handi
5ed67c50cb07110fd03bdb09,Chicken Karahi
5ed67c50cb07110fd03bdb0a,Plain Omelette
5ed67c50cb07110fd03bdb0b,Cheese Omelette
5ed67c50cb07110fd03bdb0c,Cheese Mushroom Omelette
5ed67c50cb07110fd03bdb0d,Cholesterol Free Omelette
5ed67c50cb07110fd03bdb0e,Pizza Paratha
5ed67c50cb07110fd03bdb0f,Chicken Paratha
5ed67c50cb07110fd03bdb10,Chicken Cheese Paratha
5ed67c50cb07110fd03bdb11,Cheese Mushroom Paratha
5ed67c50cb07110fd03bdb12,Cheese Paratha
5ed67c50cb07110fd03bdb13,Garlic Cheese Paratha
5ed67c50cb07110fd03bdb14,Aloo Paratha
5ed67c50cb07110fd03bdb15,Pheni Paratha
5ed67c50cb07110fd03bdb16,Plain Paratha
5ed67c50cb07110fd03bdb17,Plain Paratha
5ed67c50cb07110fd03bdb18,Mineral Water
5ed67c50cb07110fd03bdb19,Soft Drink
5ed67c50cb07110fd03bdb1a,Fresh Juice
5ed67c50cb07110fd03bdb1b,Regular Chai
5ed67c50cb07110fd03bdb1c,Gurr Wali Chai
5ed67c50cb07110fd03bdb1d,Elaichi Wali Chai
5ed67c50cb07110fd03bdb1e,Tripple Thread Challenge
5ed67c50cb07110fd03bdb1f,Kids Meal 1
5ed67c50cb07110fd03bdb20,Kids Meal 2
5ed67c50cb07110fd03bdb21,Pizza Fries
5ed67c50cb07110fd03bdb22,Chicken Pizza Fries
5ed67c50cb07110fd03bdb23,Chicken Wings
5ed67c50cb07110fd03bdb24,Nuggets
5ed67c50cb07110fd03bdb25,Jalapeno Fries
5ed67c50cb07110fd03bdb26,Garlic Mayo Fries
5ed67c50cb07110fd03bdb27,Mayo BBQ Fries
5ed67c50cb07110fd03bdb28,Fries
5ed67c50cb07110fd03bdb29,Krunch Burger
5ed67c50cb07110fd03bdb2a,Tikka Burger
5ed67c50cb07110fd03bdb2b,Messy Beef
5ed67c50cb07110fd03bdb2c,Slam Burger
5ed67c50cb07110fd03bdb2d,Mushroom Melt
5ed67c50cb07110fd03bdb2e,Salsa Max Burger
5ed67c50cb07110fd03bdb2f,Mega Byte
5ed67c50cb07110fd03bdb30,Classic Beef Burger
5ed67c50cb07110fd03bdb31,Soft Drink
5ed67c50cb07110fd03bdb32,Mineral Water
5ed67c50cb07110fd03bdb33,Oreo Shake
5ed67c50cb07110fd03bdb34,Vanilla Shake
5ed67c50cb07110fd03bdb35,Strawberry Shake
5ed67c50cb07110fd03bdb36,Chocolate Shake
5ed67c50cb07110fd03bdb37,Rasmalai
5ed67c50cb07110fd03bdb38,Lab E Sheerin
5ed67c50cb07110fd03bdb39,Rabri
5ed67c50cb07110fd03bdb3a,Doodh Dulari
5ed67c50cb07110fd03bdb3b,Gajar Ka Halwa
5ed67c50cb07110fd03bdb3c,Mixed Sweet
5ed67c50cb07110fd03bdb3d,Halwa Jat
5ed67c50cb07110fd03bdb3e,Tin pack
5ed67c50cb07110fd03bdb3f,Sohan Halwa
5ed67c50cb07110fd03bdb40,Habshi Halwa
5ed67c50cb07110fd03bdb41,Karachi Halwa
5ed67c50cb07110fd03bdb42,Basosa
5ed67c50cb07110fd03bdb43,Nimko
5ed67c50cb07110fd03bdb44,Baqlawa
5ed67c50cb07110fd03bdb45,Ice Cake
5ed67c50cb07110fd03bdb46,Dry Fruits cake
5ed67c50cb07110fd03bdb47,Mousse cup
5ed67c50cb07110fd03bdb48,Biscuits
5ed67c50cb07110fd03bdb49,Kharay Biscuits
5ed67c50cb07110fd03bdb4a,Plain cake
5ed67c50cb07110fd03bdb4b,Small cake
5ed67c50cb07110fd03bdb4c,Brownie
5ed67c50cb07110fd03bdb4d,Ice Pastry
5ed67c50cb07110fd03bdb4e,Butter Cream Pastry
5ed67c50cb07110fd03bdb4f,Cadbury Dairy Milk
5ed67c50cb07110fd03bdb50,Ferrero Classic
5ed67c50cb07110fd03bdb51,Mousse Cake
5ed67c50cb07110fd03bdb52,Raffaello Cake
5ed67c50cb07110fd03bdb53,Belgian Chocolate Cake
5ed67c50cb07110fd03bdb54,Decadence Cake
5ed67c50cb07110fd03bdb55,Galaxy Cake
5ed67c50cb07110fd03bdb56,German Fudge Cake
5ed67c50cb07110fd03bdb57,Kit Kat Cake
5ed67c50cb07110fd03bdb58,Salted Caramel
5ed67c50cb07110fd03bdb59,Kentucky Butter Cake
5ed67c50cb07110fd03bdb5a,Ferrero Rocher
5ed67c50cb07110fd03bdb5b,Milky Malt Cake
5ed67c50cb07110fd03bdb5c,Red Velvet
5ed67c50cb07110fd03bdb5d,Lite Coffee
5ed67c50cb07110fd03bdb5e,After 8
5ed67c50cb07110fd03bdb5f,Chocolate Hazelnut
5ed67c50cb07110fd03bdb60,Milk Chocolate
5ed67c50cb07110fd03bdb61,MnM
5ed67c50cb07110fd03bdb62,Original Malt
5ed67c50cb07110fd03bdb63,Salted Caramel
5ed67c50cb07110fd03bdb64,Belgian Malt
5ed67c50cb07110fd03bdb65,Classic Chocolate
5ed67c50cb07110fd03bdb66,Cream Cheese
5ed67c50cb07110fd03bdb67,Ferrero Rocher
5ed67c50cb07110fd03bdb68,Oreo Cookie
5ed67c50cb07110fd03bdb69,Red Velvet
5ed67c50cb07110fd03bdb6a,Swiss Dark Chocolate
5ed67c50cb07110fd03bdb6b,Lotus Biscoff
5ed67c50cb07110fd03bdb6c,Cadbury Brownie
5ed67c50cb07110fd03bdb6d,Hershey's Fudge Brownie
5ed67c50cb07110fd03bdb6e,Nutella Brownie
5ed67c50cb07110fd03bdb6f,Mars Chocolate Brownie
5ed67c50cb07110fd03bdb70,Malt Brownie
5ed67c50cb07110fd03bdb71,Chocolate Chunk Brownie
5ed67c50cb07110fd03bdb72,Chocolate Chunk Cookie
5ed67c50cb07110fd03bdb73,Nutella Sundae
5ed67c50cb07110fd03bdb74,Galaxy Sundae
5ed67c50cb07110fd03bdb75,Red Velvet Sundae
5ed67c50cb07110fd03bdb76,Chocolate Chunk Cookie
5ed67c50cb07110fd03bdb77,Chocolate Muffin
5ed67c50cb07110fd03bdb78,Apple Pie
5ed67c50cb07110fd03bdb79,Three Milk Sundae
5ed67c50cb07110fd03bdb7a,Strawberry Cheese Cake
5ed67c50cb07110fd03bdb7b,Raspberry Cheese Cake
5ed67c50cb07110fd03bdb7c,Belgian Chocolate Cup Lava
5ed67c50cb07110fd03bdb7d,Creme Brulee
5ed67c50cb07110fd03bdb7e,Plain Paratha
5ed67c50cb07110fd03bdb7f,Cheese Paratha
5ed67c50cb07110fd03bdb80,Chicken Paratha
5ed67c50cb07110fd03bdb81,Chicken Cheese Paratha
5ed67c50cb07110fd03bdb82,Potato Paratha
5ed67c50cb07110fd03bdb83,Egg Paratha
5ed67c50cb07110fd03bdb84,Egg Cheese Paratha
5ed67c50cb07110fd03bdb85,Nutella Paratha
5ed67c50cb07110fd03bdb86,Pizza Paratha
5ed67c50cb07110fd03bdb87,OLP Cheese Paratha
5ed67c50cb07110fd03bdb88,Chicken Biryani
5ed67c50cb07110fd03bdb89,Chicken Daal Chawal
5ed67c50cb07110fd03bdb8a,Mushroom Cheese Omelette
5ed67c50cb07110fd03bdb8b,Egg Omelette
5ed67c50cb07110fd03bdb8c,Cholay
5ed67c50cb07110fd03bdb8d,Raita
5ed67c50cb07110fd03bdb8e,Narial Tea
5ed67c50cb07110fd03bdb8f,Doodh Patti Chai Piayala
5ed67c50cb07110fd03bdb90,Doodh Patti Cup
5ed67c50cb07110fd03bdb91,Kashmiri Chai
5ed67c50cb07110fd03bdb92,Chocolate Chai
5ed67c50cb07110fd03bdb93,Zam Zam Special Chai
5ed67c50cb07110fd03bdb94,Green Tea
5ed67c50cb07110fd03bdb95,Black Tea
5ed67c50cb07110fd03bdb96,Elaichi Chai Piyala
5ed67c50cb07110fd03bdb97,Elaichi Chai Cup
5ed67c50cb07110fd03bdb98,Adrak Chai Piyala
5ed67c50cb07110fd03bdb99,Adrak Chai Cup
5ed67c50cb07110fd03bdb9a,Gur Chai Piyala
5ed67c50cb07110fd03bdb9b,Gur Chai Cup
5ed67c50cb07110fd03bdb9c,Green Tea Arabic
5ed67c50cb07110fd03bdb9d,Nestle Coffee Milk
5ed67c50cb07110fd03bdb9e,Nestle Black Coffee
5ed67c50cb07110fd03bdb9f,Sting
5ed67c50cb07110fd03bdba0,Soft Drink
5ed67c50cb07110fd03bdba1,Mineral Water
5ed67c50cb07110fd03bdba2,Zingeratha
5ed67c50cb07110fd03bdba3,Mingle Bucket
5ed67c50cb07110fd03bdba4,Crispy Duo Box
5ed67c50cb07110fd03bdba5,Xtreme Duo Box
5ed67c50cb07110fd03bdba6,Krunch Combo with Hot & Crispy Chicken Piece
5ed67c50cb07110fd03bdba7,Krunch Combo
5ed67c50cb07110fd03bdba8,Rice & Spice
5ed67c50cb07110fd03bdba9,Chicken and Rice
5ed67c50cb07110fd03bdbaa,Krunch Burger with Drink
5ed67c50cb07110fd03bdbab,Krunch Burger
5ed67c50cb07110fd03bdbac,Chicken Chips
5ed67c50cb07110fd03bdbad,Kentucky Burger
5ed67c50cb07110fd03bdbae,Twister
5ed67c50cb07110fd03bdbaf,Zinger Stacker Burger Combo
5ed67c50cb07110fd03bdbb0,Zinger Burger Combo
5ed67c50cb07110fd03bdbb1,Mighty Zinger Burger Combo
5ed67c50cb07110fd03bdbb2,Twister Combo
5ed67c50cb07110fd03bdbb3,Kentucky Combo
5ed67c50cb07110fd03bdbb4,WOW Box
5ed67c50cb07110fd03bdbb5,Twister Box
5ed67c50cb07110fd03bdbb6,Boneless Box
5ed67c50cb07110fd03bdbb7,Xtreme Duo Box
5ed67c50cb07110fd03bdbb8,Crispy Duo Box
5ed67c50cb07110fd03bdbb9,Family Festival 1
5ed67c50cb07110fd03bdbba,Family Festival 2
5ed67c50cb07110fd03bdbbb,Family Bucket
5ed67c50cb07110fd03bdbbc,Value Bucket
5ed67c50cb07110fd03bdbbd,Snack Bucket
5ed67c50cb07110fd03bdbbe,Arabian Rice
5ed67c50cb07110fd03bdbbf,Dinner Roll
5ed67c50cb07110fd03bdbc0,Hot Shots
5ed67c50cb07110fd03bdbc1,Bucket of Fries with Mayo
5ed67c50cb07110fd03bdbc2,French Fries
5ed67c50cb07110fd03bdbc3,Coleslaw
5ed67c50cb07110fd03bdbc4,Bucket of Fries with Vietnamese
5ed67c50cb07110fd03bdbc5,Corn On The Cob
5ed67c50cb07110fd03bdbc6,Chicky Meal 2
5ed67c50cb07110fd03bdbc7,Nuggets
5ed67c50cb07110fd03bdbc8,Chicky Meal 1
5ed67c50cb07110fd03bdbc9,Hot Wings 10 Pieces
5ed67c50cb07110fd03bdbca,Chicken Piece
5ed67c50cb07110fd03bdbcb,Pepsi
5ed67c50cb07110fd03bdbcc,7up
5ed67c50cb07110fd03bdbcd,Mirinda
5ed67c50cb07110fd03bdbce,Mineral Water
5ed67c50cb07110fd03bdbcf,Don't Cook
5ed67c50cb07110fd03bdbd0,Patakha Chicken - Leg Quarter
5ed67c50cb07110fd03bdbd1,Patakha Chicken - Breast Quarter
5ed67c50cb07110fd03bdbd2,Patakha Half Chicken
5ed67c50cb07110fd03bdbd3,Philly Chicken Burger
5ed67c50cb07110fd03bdbd4,GMC Family Bag
5ed67c50cb07110fd03bdbd5,Zing Family Bag
5ed67c50cb07110fd03bdbd6,Choice Family Bag
5ed67c50cb07110fd03bdbd7,Veggie Salad
5ed67c50cb07110fd03bdbd8,Zing Chicken Salad
5ed67c50cb07110fd03bdbd9,Grilled Chicken Salad
5ed67c50cb07110fd03bdbda,Fries
5ed67c50cb07110fd03bdbdb,Pizza Fries
5ed67c50cb07110fd03bdbdc,Zing Fried Chicken Leg Quarter
5ed67c50cb07110fd03bdbdd,Zing Fried Chicken Breast Quarter
5ed67c50cb07110fd03bdbde,Patakha Chicken - Leg Quarter
5ed67c50cb07110fd03bdbdf,Patakha Chicken - Breast Quarter
5ed67c50cb07110fd03bdbe0,Patakha Half Chicken
5ed67c50cb07110fd03bdbe1,Wings
5ed67c50cb07110fd03bdbe2,Original Nuggets
5ed67c50cb07110fd03bdbe3,Jumbo Nuggets
5ed67c50cb07110fd03bdbe4,The Mexican Chicken Quesadilla
5ed67c50cb07110fd03bdbe5,GMC Chicken Burger
5ed67c50cb07110fd03bdbe6,Jalapeno Premium Chicken Burger
5ed67c50cb07110fd03bdbe7,Premium Chicken Burger
5ed67c50cb07110fd03bdbe8,Zing Burger
5ed67c50cb07110fd03bdbe9,Hot GMC Burger
5ed67c50cb07110fd03bdbea,The Big Zing Burger
5ed67c50cb07110fd03bdbeb,Philly Chicken Burger
5ed67c50cb07110fd03bdbec,Classic Philly Beef Burger
5ed67c50cb07110fd03bdbed,BBQ Philly Beef Burger
5ed67c50cb07110fd03bdbee,Fish
5ed67c50cb07110fd03bdbef,Prawns
5ed67c50cb07110fd03bdbf0,Single Classic -Smash Burger
5ed67c50cb07110fd03bdbf1,Single Jalapeno -Smash Burger
5ed67c50cb07110fd03bdbf2,Single Garlic Mushroom -Smash Burger
5ed67c50cb07110fd03bdbf3,Double Garlic Mushroom -Smash Burger
5ed67c50cb07110fd03bdbf4,Double Jalapeno -Smash Burger
5ed67c50cb07110fd03bdbf5,Double Classic -Smash Burger
5ed67c50cb07110fd03bdbf6,Triple Garlic Mushroom -Smash Burger
5ed67c50cb07110fd03bdbf7,Triple Jalapeno -Smash Burger
5ed67c50cb07110fd03bdbf8,Triple Classic -Smash Burger
5ed67c50cb07110fd03bdbf9,Combo 1
5ed67c50cb07110fd03bdbfa,Combo 2
5ed67c50cb07110fd03bdbfb,Combo 3
5ed67c50cb07110fd03bdbfc,Combo 4
5ed67c50cb07110fd03bdbfd,Combo 5
5ed67c50cb07110fd03bdbfe,Combo 6
